Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,AvgSpeed,Depart,Sunset,Sunrise,Precip_1,Precip_2,week_of_year
2009-08-27,67.0,61.5,64.5,60.5,62.0,0.5,0.0,10.35,-6,1835,512,0.95,1.19,35
2009-08-28,69.5,60.5,65.0,61.0,62.5,0.5,0.5,5.550000000000001,-6,1834,513,0.22,0.28,35
2009-08-29,69.0,56.0,63.0,51.5,56.5,2.0,0.0,11.45,-7,1832,514,0.02,0.01,35
2009-08-30,66.0,51.0,59.0,47.0,52.5,6.0,0.0,9.9,-11,1831,515,0.0,0.0001,35
2009-08-31,67.5,49.0,58.5,44.0,52.0,6.5,0.0,6.4,-10,1829,516,0.0,0.0,36
2009-09-01,71.5,48.5,60.5,48.0,54.0,4.5,0.0,3.45,-8,1827,517,0.0,0.0,36
2009-09-02,72.5,51.5,62.5,50.5,56.0,2.5,0.0,4.5,-6,1826,518,0.0,0.0,36
2009-09-03,75.0,56.5,66.0,54.5,59.5,0.0,1.0,5.95,-2,1824,519,0.0,0.0,36
2009-09-04,75.0,56.0,66.0,54.5,59.5,0.0,1.0,4.25,-3,1822,520,0.0,0.0,36
2009-09-05,78.0,55.5,67.0,57.0,61.5,0.0,2.0,5.55,-1,1821,521,0.0,0.0,36
2009-09-06,77.0,63.5,70.5,59.0,63.5,0.0,5.5,5.949999999999999,2,1819,522,0.03,0.0001,36
2009-09-07,77.0,61.0,69.0,59.0,62.5,0.0,4.0,5.45,1,1817,523,0.0,0.0,37
2009-09-08,78.0,61.0,69.5,61.0,64.0,0.0,4.5,7.65,3,1815,524,0.0,0.0,37
2009-09-09,77.5,66.5,72.5,63.0,65.5,0.0,7.5,7.050000000000001,6,1814,525,0.0,0.0,37
2009-09-10,80.5,64.5,73.0,62.0,65.5,0.0,8.0,7.05,7,1812,526,0.0,0.0,37
2009-09-11,79.0,62.5,71.0,59.0,63.5,0.0,6.0,6.15,6,1810,527,0.0,0.0,37
2009-09-12,78.5,59.5,69.5,60.5,63.5,0.0,4.5,4.65,4,1809,528,0.0,0.0,37
2009-09-13,79.5,57.5,68.5,54.5,60.5,0.0,3.5,3.6,4,1807,529,0.0,0.01,37
2009-09-14,84.0,58.5,71.5,55.5,61.5,0.0,6.5,2.4000000000000004,7,1805,530,0.0,0.0,38
2009-09-15,82.5,63.5,73.0,58.5,63.5,0.0,8.0,7.25,9,1803,531,0.0,0.0,38
2009-09-16,71.5,60.5,66.0,54.0,59.5,0.0,1.0,12.4,1,1760,532,0.0,0.0,38
2009-09-17,71.5,52.0,62.0,51.5,56.5,3.0,0.0,4.800000000000001,-3,1758,533,0.0,0.0,38
2009-09-18,79.0,51.0,65.5,55.0,59.0,0.0,0.5,6.550000000000001,1,1756,535,0.0,0.0,38
2009-09-19,75.5,56.5,66.5,55.0,59.5,0.0,1.5,5.85,3,1755,536,0.0,0.0,38
2009-09-20,72.0,54.0,63.5,56.0,60.0,1.5,0.0,7.6,2,1753,537,0.75,0.44,38
2009-09-21,68.0,61.5,65.0,59.5,61.5,0.5,0.5,5.05,2,1751,538,0.0001,0.0001,39
2009-09-22,76.5,61.0,69.0,65.0,67.0,0.0,4.0,7.5,6,1749,539,0.0,0.04,39
2009-09-23,76.0,62.0,69.0,62.5,64.0,0.0,4.0,4.35,8,1748,540,0.0,0.0,39
2009-09-24,72.0,64.0,68.5,62.5,64.5,0.0,3.5,4.550000000000001,8,1746,541,0.0,0.0,39
2009-09-25,70.0,60.0,65.0,57.0,60.0,0.0,0.0,6.8,4,1744,542,0.16,0.02,39
2009-09-26,67.5,55.5,61.5,56.0,59.0,3.5,0.0,4.6,2,1742,543,0.0,0.0001,39
2009-09-27,74.0,51.5,63.0,53.0,57.5,2.0,0.0,10.2,2,1741,544,0.08,0.48,39
2009-09-28,62.5,49.5,56.5,42.0,49.0,8.5,0.0,20.45,-3,1739,545,0.01,0.0001,40
2009-09-29,59.0,48.0,53.5,42.0,48.0,11.5,0.0,10.25,-5,1737,546,0.0,0.0001,40
2009-09-30,61.5,48.0,55.0,41.0,47.5,10.0,0.0,6.9,-4,1735,547,0.0,0.0,40
2009-10-01,59.0,42.5,51.0,46.0,49.0,14.0,0.0,9.1,-8,1734,548,0.89,0.59,40
2009-10-02,56.0,47.5,52.0,46.0,48.0,13.0,0.0,11.8,-6,1732,549,0.21,0.17,40
2009-10-03,57.5,47.0,52.5,47.0,49.0,12.5,0.0,8.600000000000001,-5,1730,550,0.11,0.03,40
2009-10-04,60.5,45.0,53.0,42.5,47.0,12.0,0.0,9.25,-4,1729,552,0.0001,0.0,40
2009-10-05,61.5,42.5,52.5,42.0,47.0,12.5,0.0,4.95,-4,1727,553,0.0,0.0,41
2009-10-06,61.5,49.0,55.5,46.5,50.5,9.5,0.0,15.0,-1,1725,554,0.03,0.05,41
2009-10-07,60.0,45.0,53.0,39.0,46.0,12.0,0.0,10.45,-3,1724,555,0.0,0.0,41
2009-10-08,53.5,46.0,50.0,46.0,48.5,15.0,0.0,5.199999999999999,-7,1722,556,0.12,0.14,41
2009-10-09,52.0,39.5,46.0,43.5,45.5,19.0,0.0,10.1,-9,1720,557,0.46,0.43,41
2009-10-10,48.0,32.0,40.5,30.0,35.5,24.5,0.0,7.949999999999999,-15,1719,558,0.0,0.0,41
2009-10-11,44.5,29.0,37.0,22.5,32.5,28.0,0.0,4.9,-17,1717,559,0.0,0.0,41
2009-10-12,48.5,41.5,45.5,35.0,40.5,19.5,0.0,3.65,-9,1715,600,0.02,0.0001,42
2009-10-13,47.5,35.0,41.5,32.0,38.5,23.5,0.0,10.65,-12,1714,602,0.0,0.0,42
2009-10-14,48.0,42.0,45.0,36.0,41.0,20.0,0.0,11.35,-8,1712,603,0.03,0.03,42
2009-10-15,44.0,41.0,43.0,38.0,40.0,22.0,0.0,9.55,-10,1711,604,0.29,0.33,42
2009-10-16,45.5,39.5,42.5,36.0,39.5,22.5,0.0,8.149999999999999,-10,1709,605,0.04,0.08,42
2009-10-17,52.0,37.5,45.0,33.5,39.5,20.0,0.0,7.949999999999999,-8,1707,606,0.0001,0.01,42
2009-10-18,53.0,32.0,42.5,33.0,39.5,22.5,0.0,6.550000000000001,-9,1706,607,0.0,0.0,42
2009-10-19,65.5,43.5,55.0,40.5,47.0,10.0,0.0,11.15,4,1704,608,0.0,0.0,43
2009-10-20,63.0,49.5,56.5,47.5,52.0,8.5,0.0,6.35,5,1703,610,0.03,0.05,43
2009-10-21,69.5,55.0,62.5,51.0,55.5,2.5,0.0,11.35,12,1701,611,0.0001,0.01,43
2009-10-22,58.0,48.5,53.5,48.5,50.5,11.5,0.0,13.1,3,1660,612,1.03,0.84,43
2009-10-23,61.5,43.0,52.5,49.5,50.5,12.5,0.0,15.8,3,1658,613,0.89,1.29,43
2009-10-24,49.5,38.5,44.0,37.0,40.5,21.0,0.0,9.6,-5,1657,614,0.04,0.05,43
2009-10-25,62.5,44.0,53.5,44.0,48.5,11.5,0.0,7.1,5,1656,616,0.27,0.24,43
2009-10-26,55.0,49.5,52.5,47.5,49.0,12.5,0.0,7.15,4,1654,617,0.11,0.13,44
2009-10-27,51.5,46.5,49.0,45.5,47.5,16.0,0.0,6.75,0,1653,618,0.06,0.16,44
2009-10-28,57.5,50.0,54.0,49.0,51.0,11.0,0.0,3.65,7,1651,619,0.0,0.0,44
2009-10-29,60.0,47.5,54.0,50.0,52.0,11.0,0.0,12.05,7,1650,620,0.6,1.05,44
2009-10-30,67.5,46.5,57.5,53.5,56.0,7.5,0.0,17.65,11,1649,622,0.81,1.15,44
2009-10-31,46.5,36.0,41.5,31.0,38.0,23.5,0.0,12.65,-5,1647,623,0.0001,0.01,44
2010-05-01,70.5,59.5,65.0,53.5,58.5,0.5,0.5,8.75,11,1849,448,0.11,0.01,17
2010-05-02,68.5,53.5,61.0,52.0,56.0,4.0,0.0,6.5,7,1850,447,0.93,0.31,17
2010-05-03,72.0,51.0,61.5,45.0,53.0,3.5,0.0,9.45,7,1851,446,0.0,0.0,18
2010-05-04,79.5,51.5,66.0,43.5,54.0,0.0,1.0,13.4,11,1852,444,0.0,0.0,18
2010-05-05,72.5,56.5,64.5,37.0,51.0,0.5,0.0,12.45,9,1853,443,0.0001,0.0001,18
2010-05-06,61.5,47.0,54.5,39.0,46.0,10.5,0.0,9.6,0,1855,442,0.01,0.05,18
2010-05-07,59.0,45.5,52.5,46.0,48.5,12.5,0.0,13.5,-3,1856,441,0.72,0.74,18
2010-05-08,50.0,42.0,46.0,35.0,41.0,19.0,0.0,14.8,-10,1857,439,0.02,0.08,18
2010-05-09,57.0,37.5,47.5,29.0,40.0,17.5,0.0,6.15,-8,1858,438,0.0,0.0,18
2010-05-10,58.0,42.0,50.5,30.0,42.0,14.5,0.0,13.6,-6,1859,437,0.0001,0.0001,19
2010-05-11,55.5,44.0,50.0,46.0,47.5,15.0,0.0,10.15,-9,1900,436,0.97,0.72,19
2010-05-12,52.0,45.0,49.0,45.0,46.5,16.0,0.0,10.2,-9,1901,435,0.12,0.14,19
2010-05-13,75.5,48.5,62.5,53.5,56.0,2.5,0.0,12.85,3,1902,434,1.49,0.97,19
2010-05-14,66.5,48.0,57.5,43.5,50.5,7.5,0.0,11.75,-1,1903,433,0.0,0.0,19
2010-05-15,62.0,45.0,53.5,41.5,48.0,11.5,0.0,6.1,-6,1904,432,0.0,0.0,19
2010-05-16,66.0,43.5,55.0,43.0,49.5,10.0,0.0,10.8,-5,1905,431,0.0,0.0,19
2010-05-17,59.0,51.0,55.0,42.5,48.5,10.0,0.0,9.3,-5,1906,430,0.01,0.11,20
2010-05-18,63.5,47.5,56.0,40.5,48.0,9.0,0.0,9.95,-4,1907,429,0.0,0.0,20
2010-05-19,73.5,45.0,59.5,39.0,50.5,5.5,0.0,6.85,-1,1908,428,0.0,0.0,20
2010-05-20,73.0,49.0,61.5,49.0,55.0,3.5,0.0,7.6,0,1909,427,0.05,0.09,20
2010-05-21,72.5,56.0,64.5,58.0,60.0,0.5,0.0,6.25,4,1910,426,0.21,0.4,20
2010-05-22,73.0,58.0,65.5,59.0,61.0,0.0,0.5,5.75,5,1911,425,0.0,0.01,20
2010-05-23,89.0,63.5,76.5,65.5,69.0,0.0,11.5,10.0,15,1912,425,0.0,0.0,20
2010-05-24,91.0,71.5,81.5,66.5,71.5,0.0,16.5,8.05,19,1913,424,0.0,0.0,21
2010-05-25,87.5,70.0,79.0,61.5,68.0,0.0,14.0,7.949999999999999,17,1914,423,0.0,0.0,21
2010-05-26,86.0,68.0,77.5,62.5,68.0,0.0,12.5,5.15,15,1915,422,0.0001,0.0001,21
2010-05-27,77.0,62.0,69.5,50.0,59.0,0.0,4.5,11.85,7,1916,422,0.0,0.0,21
2010-05-28,77.5,58.0,68.0,49.5,58.0,0.0,3.0,9.4,5,1916,421,0.0,0.0,21
2010-05-29,85.0,60.5,73.0,57.0,63.0,0.0,8.0,5.699999999999999,9,1917,421,0.0,0.0,21
2010-05-30,91.0,62.5,77.0,59.0,66.0,0.0,12.0,6.0,12,1918,420,0.0,0.0001,21
2010-05-31,82.5,65.5,74.5,64.5,67.0,0.0,9.5,4.75,10,1919,420,0.26,1.57,22
2010-06-01,84.5,64.0,74.5,62.5,67.0,0.0,9.5,6.05,10,1920,419,0.0,0.0,22
2010-06-02,77.0,58.0,67.5,61.0,64.0,0.0,2.5,9.4,3,1920,419,1.02,1.3,22
2010-06-03,71.0,57.0,64.5,46.0,55.0,0.5,0.0,7.75,0,1921,418,0.0,0.0,22
2010-06-04,83.0,58.5,71.0,59.5,64.5,0.0,6.0,9.15,6,1922,418,0.0,0.0001,22
2010-06-05,79.0,60.0,70.0,64.0,66.5,0.0,5.0,7.9,5,1923,417,0.15,0.51,22
2010-06-06,75.5,56.5,66.5,54.5,59.0,0.0,1.5,10.8,0,1923,417,0.0001,0.0001,22
2010-06-07,69.5,55.0,62.5,48.5,55.0,2.5,0.0,7.4,-4,1924,417,0.0,0.0,23
2010-06-08,67.0,58.5,63.0,57.0,59.0,2.0,0.0,9.5,-3,1925,417,0.45,0.33,23
2010-06-09,83.0,66.0,74.5,55.5,63.0,0.0,9.5,10.8,8,1925,416,0.0,0.0,23
2010-06-10,76.0,59.0,68.0,54.0,60.0,0.0,3.0,6.7,1,1926,416,0.0,0.0,23
2010-06-11,88.5,64.0,76.5,67.0,71.0,0.0,11.5,10.35,10,1926,416,0.02,0.41,23
2010-06-12,77.0,62.0,70.0,63.0,65.0,0.0,5.0,7.75,2,1927,416,0.34,0.12,23
2010-06-13,72.0,61.5,67.0,61.5,63.5,0.0,2.0,4.8,-1,1927,416,0.25,0.25,23
2010-06-14,71.0,60.5,66.0,61.0,62.5,0.0,1.0,6.55,-3,1928,416,0.0001,0.01,24
2010-06-15,79.0,60.5,70.0,65.5,67.0,0.0,5.0,5.9,2,1928,416,0.59,0.88,24
2010-06-16,84.0,64.0,74.5,60.5,65.0,0.0,9.5,9.6,4,1929,416,0.0,0.0,24
2010-06-17,84.0,65.5,75.0,61.5,67.0,0.0,10.0,7.2,5,1929,416,0.0,0.0,24
2010-06-18,90.5,66.5,79.0,66.0,69.0,0.0,14.0,10.0,9,1929,416,0.87,0.66,24
2010-06-19,85.5,66.0,76.0,60.5,66.0,0.0,11.0,11.05,6,1930,416,0.0,0.0,24
2010-06-20,80.5,65.5,73.5,60.5,65.0,0.0,8.5,4.95,3,1930,416,0.0001,0.0001,24
2010-06-21,85.0,67.5,76.5,66.0,69.0,0.0,11.5,7.7,6,1930,416,0.22,0.4,25
2010-06-22,85.5,69.5,77.5,68.0,71.0,0.0,12.5,7.050000000000001,7,1931,417,0.0,0.0,25
2010-06-23,87.0,68.0,77.5,69.5,71.0,0.0,12.5,11.5,8,1931,417,0.87,1.23,25
2010-06-24,82.5,65.0,74.0,59.5,65.0,0.0,9.0,8.399999999999999,4,1931,417,0.0,0.0,25
2010-06-25,84.0,64.0,74.0,61.5,66.5,0.0,9.0,7.5,2,1931,417,0.0,0.0,25
2010-06-26,87.5,68.5,78.0,65.5,69.5,0.0,13.0,6.85,7,1931,418,0.85,0.7,25
2010-06-27,86.0,72.0,79.5,69.5,72.5,0.0,14.5,9.55,8,1931,418,0.54,0.88,25
2010-06-28,82.0,64.0,73.5,59.0,65.0,0.0,8.5,11.5,2,1931,419,0.0,0.0,26
2010-06-29,74.0,60.5,67.5,52.5,59.0,0.0,2.5,8.05,-4,1931,419,0.0,0.0,26
2010-06-30,75.5,56.5,66.5,50.0,57.0,0.0,1.5,6.3,-6,1931,419,0.0,0.0,26
2010-07-01,77.0,56.5,67.0,47.5,57.0,0.0,2.0,5.75,-6,1931,420,0.0,0.0,26
2010-07-02,83.0,60.5,72.0,51.5,60.5,0.0,7.0,8.0,-1,1931,420,0.0,0.0,26
2010-07-03,87.0,62.0,75.0,55.0,63.0,0.0,10.0,8.7,2,1931,421,0.0,0.0,26
2010-07-04,91.5,70.0,81.0,65.5,71.0,0.0,16.0,10.6,8,1930,422,0.0,0.03,26
2010-07-05,90.5,78.5,85.0,63.5,70.5,0.0,20.0,14.3,13,1930,422,0.0,0.0,27
2010-07-06,90.5,74.0,82.5,68.5,72.5,0.0,17.5,9.6,10,1930,423,0.37,0.04,27
2010-07-07,93.5,71.5,82.5,69.5,73.0,0.0,17.5,5.9,10,1930,423,0.2,0.05,27
2010-07-08,87.5,73.5,81.0,69.5,72.5,0.0,16.0,5.050000000000001,8,1929,424,0.16,0.15,27
2010-07-09,87.5,71.0,79.5,59.0,67.0,0.0,14.5,7.0,6,1929,425,0.0001,0.0001,27
2010-07-10,89.0,69.0,79.0,60.0,67.5,0.0,14.0,7.55,6,1929,425,0.0,0.01,27
2010-07-11,85.0,66.5,76.0,62.5,67.0,0.0,11.0,7.25,3,1928,426,0.79,0.77,27
2010-07-12,84.0,65.0,75.0,64.5,68.0,0.0,10.0,4.25,2,1928,427,0.0001,0.01,28
2010-07-13,84.0,70.5,77.5,64.5,68.5,0.0,12.5,6.5,4,1927,428,0.17,0.02,28
2010-07-14,90.5,71.0,81.0,70.0,73.5,0.0,16.0,9.65,7,1927,428,0.0,0.0,28
2010-07-15,91.0,72.0,82.0,69.0,73.0,0.0,17.0,10.2,7,1926,429,0.01,0.0,28
2010-07-16,90.0,67.5,79.0,61.0,68.0,0.0,14.0,8.0,5,1925,430,0.0,0.0,28
2010-07-17,92.5,71.0,82.0,63.5,70.0,0.0,17.0,6.65,8,1925,431,0.0,0.0,28
2010-07-18,91.5,73.0,82.5,69.0,73.0,0.0,17.5,9.45,8,1924,432,0.01,0.29,28
2010-07-19,84.0,70.5,77.5,66.0,70.0,0.0,12.5,4.9,3,1923,433,0.01,0.0001,29
2010-07-20,85.5,68.5,77.0,67.0,70.0,0.0,12.0,7.550000000000001,3,1923,433,0.0001,0.0,29
2010-07-21,90.5,72.5,82.0,65.5,70.5,0.0,17.0,6.55,8,1922,434,0.0,0.0,29
2010-07-22,90.0,70.5,80.5,70.5,74.0,0.0,15.5,10.45,6,1921,435,0.01,0.02,29
2010-07-23,94.5,70.5,82.5,71.0,74.0,0.0,17.5,11.4,8,1920,436,2.79,3.15,29
2010-07-24,87.0,69.0,78.0,70.5,72.5,0.0,13.0,9.5,4,1919,437,3.64,4.73,29
2010-07-25,81.0,67.0,74.5,59.5,65.5,0.0,9.5,9.4,0,1918,438,0.0,0.52,29
2010-07-26,84.0,62.5,73.5,62.0,67.0,0.0,8.5,5.300000000000001,-1,1918,439,0.0,0.0,30
2010-07-27,88.0,69.5,79.0,66.5,71.0,0.0,14.0,6.550000000000001,4,1917,440,0.0,0.0,30
2010-07-28,89.5,75.0,82.5,71.0,74.5,0.0,17.5,9.05,7,1916,441,0.0,0.0,30
2010-07-29,81.5,68.0,75.0,58.5,65.0,0.0,10.0,7.4,1,1915,442,0.0,0.0,30
2010-07-30,79.5,70.0,75.0,59.5,65.0,0.0,10.0,5.949999999999999,1,1914,443,0.0001,0.0001,30
2010-07-31,79.0,65.0,72.5,63.5,66.5,0.0,7.5,5.3,-1,1913,444,0.68,0.6,30
2010-08-01,85.0,65.5,75.5,64.5,68.0,0.0,10.5,4.0,3,1911,445,0.0,0.0,30
2010-08-02,84.0,68.5,76.5,66.5,70.0,0.0,11.5,6.5,3,1910,446,0.0001,0.08,31
2010-08-03,86.5,65.5,76.0,70.5,73.0,0.0,11.0,3.45,3,1909,447,0.28,1.6,31
2010-08-04,82.0,71.0,76.5,71.5,73.0,0.0,11.5,4.550000000000001,4,1908,448,0.48,0.57,31
2010-08-05,83.5,68.0,76.0,62.0,67.0,0.0,11.0,10.35,3,1907,449,0.0,0.0,31
2010-08-06,82.0,64.0,73.0,58.5,64.0,0.0,8.0,6.4,0,1906,450,0.0,0.0,31
2010-08-07,83.5,64.0,74.0,63.5,67.5,0.0,9.0,7.75,0,1904,451,0.0,0.0,31
2010-08-08,87.0,70.0,78.5,66.5,70.0,0.0,13.5,9.6,5,1903,452,0.08,0.05,31
2010-08-09,88.5,73.5,81.0,70.0,73.5,0.0,16.0,6.8,7,1902,453,0.15,0.0001,32
2010-08-10,88.5,76.0,82.5,71.0,74.0,0.0,17.5,5.4,9,1900,454,0.0,0.0,32
2010-08-11,90.0,76.0,83.5,69.5,74.0,0.0,18.5,6.7,10,1859,455,0.0,0.0,32
2010-08-12,90.5,74.5,82.5,69.5,74.0,0.0,17.5,5.7,10,1858,456,0.0,0.0,32
2010-08-13,92.5,72.5,83.0,70.0,74.0,0.0,18.0,8.3,10,1856,457,0.25,0.66,32
2010-08-14,88.0,72.0,80.0,68.5,72.5,0.0,15.0,4.6,8,1855,458,0.0001,0.0001,32
2010-08-15,83.5,66.5,75.5,62.0,67.5,0.0,10.5,9.05,3,1854,459,0.0,0.0,32
2010-08-16,80.0,63.5,72.0,54.0,62.0,0.0,7.0,9.6,0,1852,500,0.0,0.0,33
2010-08-17,79.0,64.5,72.0,57.0,63.0,0.0,7.0,6.05,0,1851,501,0.03,0.03,33
2010-08-18,83.5,63.5,74.0,60.5,65.5,0.0,9.0,3.45,2,1849,502,0.05,0.04,33
2010-08-19,87.5,67.5,77.5,64.0,69.0,0.0,12.5,5.25,6,1848,503,0.0,0.0,33
2010-08-20,92.5,73.0,83.0,67.0,71.5,0.0,18.0,10.85,11,1846,504,0.03,0.0001,33
2010-08-21,86.0,71.0,79.0,68.5,71.5,0.0,14.0,5.6,8,1845,505,0.45,0.59,33
2010-08-22,80.5,68.0,74.5,64.0,67.5,0.0,9.5,9.4,4,1843,506,0.0,0.0,33
2010-08-23,79.0,66.0,73.0,63.0,67.0,0.0,8.0,7.699999999999999,2,1842,508,0.0,0.0,34
2010-08-24,82.5,66.0,74.5,61.5,66.0,0.0,9.5,5.55,3,1840,509,0.0001,0.0001,34
2010-08-25,79.0,62.0,70.5,50.5,59.0,0.0,5.5,10.1,0,1839,510,0.0,0.0,34
2010-08-26,78.5,60.5,69.5,52.0,59.0,0.0,4.5,5.65,-1,1837,511,0.0,0.0,34
2010-08-27,84.5,60.0,72.5,54.5,62.0,0.0,7.5,7.8,3,1835,512,0.0,0.0,34
2010-08-28,87.5,65.0,76.5,52.0,62.0,0.0,11.5,9.3,7,1834,513,0.0,0.0,34
2010-08-29,93.5,71.5,83.0,64.5,70.0,0.0,18.0,9.55,13,1832,514,0.0,0.0,34
2010-08-30,88.0,73.5,81.0,66.0,71.0,0.0,16.0,12.5,11,1831,515,0.0,0.0,35
2010-08-31,92.5,75.0,84.0,67.5,72.5,0.0,19.0,13.6,15,1829,516,0.0,0.0,35
2010-09-01,80.5,71.0,76.0,67.0,70.0,0.0,11.0,7.1,8,1827,517,0.17,0.14,35
2010-09-02,83.0,65.5,74.5,67.5,70.0,0.0,9.5,7.4,6,1826,518,1.55,0.92,35
2010-09-03,71.0,56.5,64.0,51.5,57.0,1.0,0.0,15.9,-5,1824,519,0.0001,0.0,35
2010-09-04,68.0,51.5,60.0,43.5,51.0,5.0,0.0,11.9,-8,1822,520,0.0001,0.0001,35
2010-09-05,76.5,50.5,64.0,49.0,56.0,1.0,0.0,8.5,-4,1821,521,0.0001,0.0001,35
2010-09-06,83.0,67.0,75.0,51.0,60.5,0.0,10.0,14.6,7,1819,522,0.0001,0.0,36
2010-09-07,78.0,59.0,69.0,48.0,58.0,0.0,4.0,18.0,1,1817,523,0.0,0.0001,36
2010-09-08,71.0,52.0,61.5,47.5,54.0,3.5,0.0,7.15,-5,1815,524,0.0,0.0,36
2010-09-09,67.5,51.5,60.0,49.0,54.5,5.0,0.0,6.7,-7,1814,525,0.0,0.0,36
2010-09-10,72.0,57.0,65.0,50.5,57.5,0.5,0.5,10.2,-2,1812,526,0.0,0.0,36
2010-09-11,75.0,58.5,67.0,54.5,59.0,0.0,2.0,9.15,2,1810,527,0.24,0.16,36
2010-09-12,83.0,53.5,68.5,50.5,59.0,0.0,3.5,8.05,4,1809,528,0.0,0.0,36
2010-09-13,82.0,59.0,71.0,51.5,59.5,0.0,6.0,5.35,5,1807,529,0.0,0.0,37
2010-09-14,77.0,56.0,67.0,48.5,57.0,0.0,2.0,5.25,2,1805,530,0.0,0.0,37
2010-09-15,75.0,60.0,67.5,53.0,59.5,0.0,2.5,8.8,3,1803,531,0.0001,0.04,37
2010-09-16,69.5,55.0,62.5,55.5,59.0,2.5,0.0,12.15,-3,1760,532,0.16,0.03,37
2010-09-17,74.0,50.0,62.5,49.5,56.0,2.5,0.0,4.65,-2,1758,533,0.0,0.0,37
2010-09-18,65.5,59.0,62.5,55.0,58.0,2.5,0.0,6.9,-2,1756,535,0.35,0.22,37
2010-09-19,67.5,55.5,61.5,48.5,55.0,3.5,0.0,8.15,-2,1755,536,0.0001,0.01,37
2010-09-20,76.0,62.5,69.5,60.0,63.5,0.0,4.5,6.8,7,1753,537,0.0001,0.0001,38
2010-09-21,88.5,67.5,78.0,63.0,67.5,0.0,13.0,10.95,16,1751,538,0.05,0.03,38
2010-09-22,74.5,63.5,69.5,61.0,63.0,0.0,4.5,5.6,7,1749,539,0.0,0.0,38
2010-09-23,89.5,65.5,77.5,61.5,68.0,0.0,12.5,16.0,16,1748,540,0.0,0.0,38
2010-09-24,79.5,56.5,68.0,53.5,59.0,0.0,3.0,16.950000000000003,7,1746,541,0.26,0.2,38
2010-09-25,60.0,52.0,56.0,43.0,49.0,9.0,0.0,9.2,-5,1744,542,0.0,0.0001,38
2010-09-26,60.0,51.0,55.5,44.5,49.5,9.5,0.0,10.95,-5,1742,543,0.0001,0.05,38
2010-09-27,64.0,48.5,56.5,45.5,50.0,8.5,0.0,3.8,-3,1741,544,0.0,0.01,39
2010-09-28,70.5,46.0,58.5,44.5,51.5,6.5,0.0,3.7,0,1739,545,0.0,0.0,39
2010-09-29,75.5,51.0,63.5,46.5,54.5,1.5,0.0,5.6,5,1737,546,0.0,0.0,39
2010-09-30,74.5,52.5,63.5,49.0,55.0,1.5,0.0,9.7,4,1735,547,0.0,0.0,39
2010-10-01,73.5,48.5,61.5,43.5,52.0,3.5,0.0,5.9,3,1734,548,0.08,0.02,39
2010-10-02,56.0,45.5,51.0,41.5,46.5,14.0,0.0,16.6,-7,1732,549,0.26,0.25,39
2010-10-03,56.5,42.5,49.5,38.5,44.0,15.5,0.0,11.15,-8,1730,550,0.08,0.01,39
2010-10-04,59.5,39.5,49.5,39.0,45.0,15.5,0.0,4.0,-8,1729,552,0.0,0.0,40
2010-10-05,67.0,39.5,53.5,37.5,46.0,11.5,0.0,3.1,-3,1727,553,0.0,0.0,40
2010-10-06,78.0,45.5,62.0,43.5,52.5,3.0,0.0,7.6,6,1725,554,0.0,0.0,40
2010-10-07,76.0,49.0,63.0,39.5,50.5,2.0,0.0,5.35,7,1724,555,0.0,0.0,40
2010-10-08,79.0,48.5,64.0,38.5,51.5,1.0,0.0,7.199999999999999,8,1722,556,0.0,0.0,40
2010-10-09,86.5,55.5,71.5,50.5,59.0,0.0,6.5,3.9,16,1720,557,0.0,0.0,40
2010-10-10,84.0,58.0,71.5,50.0,59.0,0.0,6.5,4.0,16,1719,558,0.0,0.0,40
2010-10-11,81.5,55.5,68.5,52.5,58.5,0.0,3.5,4.15,14,1717,559,0.0,0.0,41
2010-10-12,76.0,53.0,64.5,54.0,58.5,0.5,0.0,4.45,10,1715,600,0.0,0.0,41
2010-10-13,64.5,47.5,56.5,47.0,52.5,8.5,0.0,8.45,4,1714,602,0.1,0.26,41
2010-10-14,66.0,43.0,55.0,32.0,45.0,10.0,0.0,8.6,2,1712,603,0.0,0.0,41
2010-10-15,62.5,45.5,54.5,41.0,47.0,10.5,0.0,8.649999999999999,1,1711,604,0.0,0.0,41
2010-10-16,71.0,42.0,57.0,39.0,48.0,8.0,0.0,8.1,4,1709,605,0.0,0.0,41
2010-10-17,64.5,47.5,56.0,37.0,46.5,9.0,0.0,5.35,4,1707,606,0.0,0.0,41
2010-10-18,60.5,44.0,52.5,40.5,47.0,12.5,0.0,5.9,1,1706,607,0.0,0.0,42
2010-10-19,60.5,39.5,50.5,35.0,43.5,14.5,0.0,6.800000000000001,-1,1704,608,0.0,0.0,42
2010-10-20,70.0,45.0,57.5,35.0,46.0,7.5,0.0,12.15,7,1703,610,0.0001,0.0001,42
2010-10-21,56.0,39.5,48.0,29.5,40.0,17.0,0.0,9.4,-3,1701,611,0.0,0.0,42
2010-10-22,64.5,35.0,50.0,30.0,42.0,15.0,0.0,5.8,-1,1660,612,0.02,0.01,42
2010-10-23,66.0,54.0,60.5,45.0,52.5,4.5,0.0,10.85,11,1658,613,0.1,0.21,42
2010-10-24,72.5,55.5,64.0,52.0,57.0,1.0,0.0,9.05,14,1657,614,0.05,1.01,42
2010-10-25,72.0,56.5,64.5,56.0,60.0,0.5,0.0,11.55,16,1656,616,0.0,0.01,43
