Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,year,month,day_in_month,week_of_year,dist_to_stat_1,dist_to_stat_2,"('CULEX ERRATICUS',)","('CULEX PIPIENS',)","('CULEX PIPIENS/RESTUANS',)","('CULEX RESTUANS',)","('CULEX SALINARIUS',)","('CULEX TARSALIS',)","('CULEX TERRITANS',)"
2011-07-29,CULEX TERRITANS,T135,41.662014,-87.72460799999998,2,0,2011,7,29,30,0.3928191719608554,0.12697578454178435,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-07-29,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,4,0,2011,7,29,30,0.32495198076024734,0.15303044729725998,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,4,0,2011,7,29,30,0.24122946860821184,0.15503323038948233,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T147,41.932094,-87.700117,1,0,2011,7,29,30,0.24122946860821184,0.15503323038948233,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T147,41.932094,-87.700117,2,0,2011,7,29,30,0.24122946860821184,0.15503323038948233,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,147,0,2011,7,29,30,0.15411513699179538,0.1390060266679155,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T151,41.916265,-87.800515,13,0,2011,7,29,30,0.15411513699179538,0.1390060266679155,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T151,41.916265,-87.800515,1,0,2011,7,29,30,0.15411513699179538,0.1390060266679155,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,7,0,2011,7,29,30,0.26295914959171945,0.06989376477196672,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1,0,2011,7,29,30,0.20765218297191387,0.16356011461538703,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,2,0,2011,7,29,30,0.24317710557534236,0.18787839864124706,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,103,0,2011,7,29,30,0.17803801528045415,0.17833117754615732,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T003,41.964242,-87.757639,25,0,2011,7,29,30,0.17803801528045415,0.17833117754615732,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T003,41.964242,-87.757639,20,0,2011,7,29,30,0.17803801528045415,0.17833117754615732,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,3,0,2011,7,29,30,0.15564947425869785,0.2238200456549812,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T008,42.008314,-87.77792099999998,2,0,2011,7,29,30,0.15564947425869785,0.2238200456549812,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T008,42.008314,-87.77792099999998,4,0,2011,7,29,30,0.15564947425869785,0.2238200456549812,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,5,0,2011,7,29,30,0.18592129735456084,0.20548712078862263,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T012,41.991429,-87.747113,5,0,2011,7,29,30,0.18592129735456084,0.20548712078862263,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,18,0,2011,7,29,30,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T047,41.868142,-87.696269,8,0,2011,7,29,30,0.26857870080295365,0.09926355083815493,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T047,41.868142,-87.696269,1,0,2011,7,29,30,0.26857870080295365,0.09926355083815493,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,1,0,2011,7,29,30,0.1640033767579295,0.14170337888702442,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000002,1,0,2011,7,29,30,0.27129811894665234,0.2417344934923347,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T030,41.89923,-87.716788,1,0,2011,7,29,30,0.236473089048214,0.11857874111323849,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000002,14,0,2011,7,29,30,0.26145338646303806,0.13323424219395,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T160,41.903002,-87.68826700000002,5,0,2011,7,29,30,0.26145338646303806,0.13323424219395,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX SALINARIUS,T160,41.903002,-87.68826700000002,1,0,2011,7,29,30,0.26145338646303806,0.13323424219395,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T017,41.960616,-87.777189,1,0,2011,7,29,30,0.1595597918555915,0.17642344848970815,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999998,2,0,2011,7,29,30,0.37019932818957557,0.09486001577061988,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1,0,2011,7,29,30,0.22240205067625157,0.1283351009856623,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,2,0,2011,7,29,30,0.319148404116338,0.07412381432441109,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T061,41.801179,-87.679447,3,0,2011,7,29,30,0.319148404116338,0.07412381432441109,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000002,1,0,2011,7,29,30,0.2943334292413845,0.04274100570877759,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,2,0,2011,7,29,30,0.28208611651409277,0.007713956831613056,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T065,41.778297,-87.752411,6,0,2011,7,29,30,0.28208611651409277,0.007713956831613056,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T065,41.778297,-87.752411,2,0,2011,7,29,30,0.28208611651409277,0.007713956831613056,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,0,2011,7,29,30,0.32056066166796615,0.05101011477148295,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,5,0,2011,7,29,30,0.3993648465063004,0.15165985172417096,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T073,41.773215,-87.60088,6,0,2011,7,29,30,0.3993648465063004,0.15165985172417096,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T073,41.773215,-87.60088,2,0,2011,7,29,30,0.3993648465063004,0.15165985172417096,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000004,1,0,2011,7,29,30,0.3175685547169012,0.09312357888844348,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T079,41.766202,-87.562889,2,0,2011,7,29,30,0.4351214510053546,0.19014450064358657,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T080,41.754676,-87.612922,3,0,2011,7,29,30,0.4002568563560194,0.14256185696040602,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T081,41.821582,-87.62779599999998,1,0,2011,7,29,30,0.35103174263878006,0.12920027995327593,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T082,41.803423,-87.642984,8,0,2011,7,29,30,0.3475788071574605,0.1103994981193273,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,2,0,2011,7,29,30,0.2775330595676895,0.019796190365818773,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T114,41.798697,-87.736812,7,0,2011,7,29,30,0.2775330595676895,0.019796190365818773,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T114,41.798697,-87.736812,4,0,2011,7,29,30,0.2775330595676895,0.019796190365818773,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T155,41.776156,-87.778927,1,0,2011,7,29,30,0.26764003001233233,0.0286699784617996,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,1,0,2011,7,29,30,0.2670486612979,0.047081902053752775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T063,41.82561,-87.726549,1,0,2011,7,29,30,0.2670486612979,0.047081902053752775,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T138,41.72646500000001,-87.585413,3,0,2011,7,29,30,0.43923543663278736,0.1769057511614485,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T200,41.678618,-87.559308,1,0,2011,7,29,30,0.4896358655041544,0.2205926127230871,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,3,0,2011,7,29,30,0.4626159394681553,0.21036144953388572,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T209,41.740641,-87.546587,1,0,2011,7,29,30,0.4626159394681553,0.21036144953388572,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T128,41.704572,-87.56566600000002,3,0,2011,7,29,30,0.4682762974355935,0.20334915475602705,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX TERRITANS,T128,41.704572,-87.56566600000002,1,0,2011,7,29,30,0.4682762974355935,0.20334915475602705,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-07-29,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,1,0,2011,7,29,30,0.459136343093209,0.20334595041209685,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,9,0,2011,7,29,30,0.40886727729179145,0.15094052616841677,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T027,41.98480900000001,-87.728492,9,0,2011,7,29,30,0.20476176045590488,0.20019401725577154,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T027,41.98480900000001,-87.728492,3,0,2011,7,29,30,0.20476176045590488,0.20019401725577154,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T027,41.98480900000001,-87.728492,4,0,2011,7,29,30,0.20476176045590488,0.20019401725577154,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX TERRITANS,T027,41.98480900000001,-87.728492,1,0,2011,7,29,30,0.20476176045590488,0.20019401725577154,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-07-29,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000002,7,0,2011,7,29,30,0.5179756353275558,0.2481943609210094,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T221,41.659112,-87.53869300000002,4,0,2011,7,29,30,0.5179756353275558,0.2481943609210094,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,87,1,2011,7,29,30,0.0470002653822384,0.23413170854456924,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T900,41.974689,-87.890615,37,1,2011,7,29,30,0.0470002653822384,0.23413170854456924,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T900,41.974689,-87.890615,118,0,2011,7,29,30,0.0470002653822384,0.23413170854456924,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,33,1,2011,7,29,30,0.037254991960806415,0.24810100045344471,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T903,41.957799,-87.930995,10,1,2011,7,29,30,0.037254991960806415,0.24810100045344471,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T903,41.957799,-87.930995,42,0,2011,7,29,30,0.037254991960806415,0.24810100045344471,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,4,0,2011,7,29,30,0.19924600463999817,0.13931136480919298,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T223,41.973845,-87.805059,90,1,2011,7,29,30,0.12967819209875572,0.19519477837790364,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T223,41.973845,-87.805059,4,0,2011,7,29,30,0.12967819209875572,0.19519477837790364,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,3,0,2011,7,29,30,0.32238176565835414,0.047302313146393334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T225,41.743402,-87.731435,2,0,2011,7,29,30,0.32238176565835414,0.047302313146393334,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T225,41.743402,-87.731435,2,0,2011,7,29,30,0.32238176565835414,0.047302313146393334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T224,41.94722700000001,-87.67145699999998,1,0,2011,7,29,30,0.26587026982725076,0.18022574837688077,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T224,41.94722700000001,-87.67145699999998,1,0,2011,7,29,30,0.26587026982725076,0.18022574837688077,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,19,0,2011,7,29,30,0.34377998760835515,0.09807809072366071,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T226,41.793818,-87.654234,21,0,2011,7,29,30,0.34377998760835515,0.09807809072366071,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T226,41.793818,-87.654234,3,0,2011,7,29,30,0.34377998760835515,0.09807809072366071,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX SALINARIUS,T226,41.793818,-87.654234,1,0,2011,7,29,30,0.34377998760835515,0.09807809072366071,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,77,0,2011,7,29,30,0.19879608562796242,0.11826701002815208,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T230,41.904194,-87.756155,4,0,2011,7,29,30,0.19879608562796242,0.11826701002815208,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T228,41.951866,-87.72505699999998,3,0,2011,7,29,30,0.21236956751147623,0.168040040481432,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T035,41.763733,-87.742302,2,0,2011,7,29,30,0.30039277938227177,0.08988775169621345,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX RESTUANS,T232,41.912563,-87.66805500000002,1,0,2011,7,29,30,0.2774738041581418,0.1518715114627972,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,6,0,2011,7,29,30,0.3759667224635782,0.12527023748680358,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-07-29,CULEX PIPIENS,T235,41.776428,-87.627096,1,0,2011,7,29,30,0.3759667224635782,0.12527023748680358,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,21,0,2011,8,5,31,0.13802634596700253,0.1756599959609456,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T002,41.95469,-87.800991,3,0,2011,8,5,31,0.13802634596700253,0.1756599959609456,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T046,41.891118,-87.65449100000002,2,0,2011,8,5,31,0.2972519688832887,0.1433799114415766,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,11,0,2011,8,5,31,0.3067122785934779,0.127038001558586,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,1,0,2011,8,5,31,0.3096513336803212,0.181290067157574,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T054,41.921965,-87.632085,1,0,2011,8,5,31,0.3096513336803212,0.181290067157574,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,1,0,2011,8,5,31,0.3826758985094331,0.1078813019016693,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T094,41.720848,-87.666014,3,0,2011,8,5,31,0.3826758985094331,0.1078813019016693,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,2011,8,5,31,0.38593281853193256,0.1152729648269662,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T159,41.732984,-87.649642,2,0,2011,8,5,31,0.38593281853193256,0.1152729648269662,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,18,0,2011,8,5,31,0.11207396365794084,0.17821902628507255,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T011,41.944869,-87.832763,2,0,2011,8,5,31,0.11207396365794084,0.17821902628507255,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,4,0,2011,8,5,31,0.24335614133405664,0.2103350316162273,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,16,0,2011,8,5,31,0.25729702108652225,0.019248715801327723,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T031,41.801498,-87.763416,4,0,2011,8,5,31,0.25729702108652225,0.019248715801327723,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX TERRITANS,T031,41.801498,-87.763416,1,0,2011,8,5,31,0.25729702108652225,0.019248715801327723,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-08-05,CULEX RESTUANS,T033,41.906638,-87.701431,1,0,2011,8,5,31,0.24785488658689553,0.13080806857758995,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,4,0,2011,8,5,31,0.39240787316898523,0.1198106377789568,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T089,41.723195,-87.64997,3,0,2011,8,5,31,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T089,41.723195,-87.64997,2,0,2011,8,5,31,0.39240787316898523,0.1198106377789568,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX TERRITANS,T089,41.723195,-87.64997,1,0,2011,8,5,31,0.39240787316898523,0.1198106377789568,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-08-05,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,20,0,2011,8,5,31,0.2948188015205364,0.1182305955749172,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T090,41.868077,-87.666901,6,0,2011,8,5,31,0.2948188015205364,0.1182305955749172,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T090,41.868077,-87.666901,5,0,2011,8,5,31,0.2948188015205364,0.1182305955749172,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T135,41.662014,-87.72460799999998,4,0,2011,8,5,31,0.3928191719608554,0.12697578454178435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX TERRITANS,T135,41.662014,-87.72460799999998,1,0,2011,8,5,31,0.3928191719608554,0.12697578454178435,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011-08-05,CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,3,0,2011,8,5,31,0.32495198076024734,0.15303044729725998,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T145,41.878114,-87.629798,3,0,2011,8,5,31,0.32495198076024734,0.15303044729725998,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,15,0,2011,8,5,31,0.24122946860821184,0.15503323038948233,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T147,41.932094,-87.700117,4,0,2011,8,5,31,0.24122946860821184,0.15503323038948233,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,52,0,2011,8,5,31,0.15411513699179538,0.1390060266679155,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T151,41.916265,-87.800515,10,0,2011,8,5,31,0.15411513699179538,0.1390060266679155,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T151,41.916265,-87.800515,11,0,2011,8,5,31,0.15411513699179538,0.1390060266679155,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,13,0,2011,8,5,31,0.38501822463099683,0.11239495227989853,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T158,41.682587,-87.707973,2,0,2011,8,5,31,0.38501822463099683,0.11239495227989853,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,1,0,2011,8,5,31,0.20765218297191387,0.16356011461538703,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,5,0,2011,8,5,31,0.24317710557534236,0.18787839864124706,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T220,41.963976,-87.69181,1,0,2011,8,5,31,0.24317710557534236,0.18787839864124706,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T220,41.963976,-87.69181,1,0,2011,8,5,31,0.24317710557534236,0.18787839864124706,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,54,0,2011,8,5,31,0.17803801528045415,0.17833117754615732,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999998,23,1,2011,8,5,31,0.15564947425869785,0.2238200456549812,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T008,42.008314,-87.77792099999998,1,0,2011,8,5,31,0.15564947425869785,0.2238200456549812,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,6,0,2011,8,5,31,0.18592129735456084,0.20548712078862263,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,1,0,2011,8,5,31,0.2749208862291144,0.0913688770041481,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,5,0,2011,8,5,31,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,1,0,2011,8,5,31,0.1640033767579295,0.14170337888702442,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T013,41.923738,-87.785288,2,0,2011,8,5,31,0.1640033767579295,0.14170337888702442,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,17,0,2011,8,5,31,0.236473089048214,0.11857874111323849,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T030,41.89923,-87.716788,3,0,2011,8,5,31,0.236473089048214,0.11857874111323849,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,48,0,2011,8,5,31,0.14859387745127103,0.16001678791926524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T144,41.94016,-87.794896,5,0,2011,8,5,31,0.14859387745127103,0.16001678791926524,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000002,19,0,2011,8,5,31,0.26145338646303806,0.13323424219395,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011-08-05,CULEX RESTUANS,T160,41.903002,-87.68826700000002,1,0,2011,8,5,31,0.26145338646303806,0.13323424219395,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-05,CULEX PIPIENS,T160,41.903002,-87.68826700000002,1,0,2011,8,5,31,0.26145338646303806,0.13323424219395,0.0,1.0,0.0,0.0,0.0,0.0,0.0
