Date,Latitude,Longitude,WnvPresent,week_of_year,dist_to_stat_1,dist_to_stat_2,infection_rate,"('high_rate',)","('north_high',)","('north_low',)","('south_high',)","('south_low',)"
2013-09-12,41.857402,-87.694991,0,37,0.2749208862291144,0.0913688770041481,0.006401463191586648,0.0,1.0,0.0,0.0,0.0
2013-09-19,41.857402,-87.694991,0,38,0.2749208862291144,0.0913688770041481,0.0024764735017335313,0.0,1.0,0.0,0.0,0.0
2007-06-26,41.868142,-87.696269,0,26,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2007-06-26,41.868142,-87.696269,0,26,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-02,41.868142,-87.696269,0,27,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-02,41.868142,-87.696269,0,27,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-11,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.000271333604666938,0.0,1.0,0.0,0.0,0.0
2007-07-11,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.000271333604666938,0.0,1.0,0.0,0.0,0.0
2007-07-18,41.868142,-87.696269,0,29,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-19,41.868142,-87.696269,0,29,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-27,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.002696629213483146,0.0,1.0,0.0,0.0,0.0
2007-08-01,41.868142,-87.696269,0,31,0.26857870080295365,0.09926355083815493,0.001800720288115246,0.0,1.0,0.0,0.0,0.0
2007-08-01,41.868142,-87.696269,0,31,0.26857870080295365,0.09926355083815493,0.001800720288115246,0.0,1.0,0.0,0.0,0.0
2007-08-01,41.868142,-87.696269,0,31,0.26857870080295365,0.09926355083815493,0.001800720288115246,0.0,1.0,0.0,0.0,0.0
2007-08-15,41.868142,-87.696269,0,33,0.26857870080295365,0.09926355083815493,0.004125128910278446,0.0,1.0,0.0,0.0,0.0
2007-08-15,41.868142,-87.696269,0,33,0.26857870080295365,0.09926355083815493,0.004125128910278446,0.0,1.0,0.0,0.0,0.0
2007-08-21,41.868142,-87.696269,0,34,0.26857870080295365,0.09926355083815493,0.00845771144278607,0.0,1.0,0.0,0.0,0.0
2007-08-21,41.868142,-87.696269,0,34,0.26857870080295365,0.09926355083815493,0.00845771144278607,0.0,1.0,0.0,0.0,0.0
2007-08-24,41.868142,-87.696269,0,34,0.26857870080295365,0.09926355083815493,0.012899896800825593,0.0,1.0,0.0,0.0,0.0
2007-08-24,41.868142,-87.696269,0,34,0.26857870080295365,0.09926355083815493,0.012899896800825593,0.0,1.0,0.0,0.0,0.0
2007-09-04,41.868142,-87.696269,0,36,0.26857870080295365,0.09926355083815493,0.006685017695635077,0.0,1.0,0.0,0.0,0.0
2007-09-18,41.868142,-87.696269,0,38,0.26857870080295365,0.09926355083815493,0.0024764735017335313,0.0,1.0,0.0,0.0,0.0
2007-09-18,41.868142,-87.696269,0,38,0.26857870080295365,0.09926355083815493,0.0024764735017335313,0.0,1.0,0.0,0.0,0.0
2007-09-24,41.868142,-87.696269,0,39,0.26857870080295365,0.09926355083815493,0.0014204545454545455,0.0,1.0,0.0,0.0,0.0
2007-10-04,41.868142,-87.696269,0,40,0.26857870080295365,0.09926355083815493,0.0029411764705882353,0.0,1.0,0.0,0.0,0.0
2007-10-04,41.868142,-87.696269,0,40,0.26857870080295365,0.09926355083815493,0.0029411764705882353,0.0,1.0,0.0,0.0,0.0
2009-06-05,41.868142,-87.696269,0,23,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-06-05,41.868142,-87.696269,0,23,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-06-12,41.868142,-87.696269,0,24,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-06-19,41.868142,-87.696269,0,25,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-06-19,41.868142,-87.696269,0,25,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-06-26,41.868142,-87.696269,0,26,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-06-26,41.868142,-87.696269,0,26,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-06-26,41.868142,-87.696269,0,26,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-07-06,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-07-06,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-07-10,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.000271333604666938,0.0,1.0,0.0,0.0,0.0
2009-07-13,41.868142,-87.696269,0,29,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-07-13,41.868142,-87.696269,0,29,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2009-07-17,41.868142,-87.696269,0,29,0.26857870080295365,0.09926355083815493,0.0015432098765432098,0.0,1.0,0.0,0.0,0.0
2009-07-17,41.868142,-87.696269,0,29,0.26857870080295365,0.09926355083815493,0.0015432098765432098,0.0,1.0,0.0,0.0,0.0
2009-07-17,41.868142,-87.696269,0,29,0.26857870080295365,0.09926355083815493,0.0015432098765432098,0.0,1.0,0.0,0.0,0.0
2009-07-24,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.002696629213483146,0.0,1.0,0.0,0.0,0.0
2009-07-24,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.002696629213483146,0.0,1.0,0.0,0.0,0.0
2009-07-31,41.868142,-87.696269,0,31,0.26857870080295365,0.09926355083815493,0.002824858757062147,0.0,1.0,0.0,0.0,0.0
2009-07-31,41.868142,-87.696269,0,31,0.26857870080295365,0.09926355083815493,0.002824858757062147,0.0,1.0,0.0,0.0,0.0
2009-08-07,41.868142,-87.696269,0,32,0.26857870080295365,0.09926355083815493,0.004833720030935808,0.0,1.0,0.0,0.0,0.0
2009-09-03,41.868142,-87.696269,0,36,0.26857870080295365,0.09926355083815493,0.014492753623188406,0.0,1.0,0.0,0.0,0.0
2009-09-17,41.868142,-87.696269,0,38,0.26857870080295365,0.09926355083815493,0.0027624309392265192,0.0,1.0,0.0,0.0,0.0
2009-09-17,41.868142,-87.696269,0,38,0.26857870080295365,0.09926355083815493,0.0027624309392265192,0.0,1.0,0.0,0.0,0.0
2009-09-25,41.868142,-87.696269,0,39,0.26857870080295365,0.09926355083815493,0.0014204545454545455,0.0,1.0,0.0,0.0,0.0
2009-09-25,41.868142,-87.696269,0,39,0.26857870080295365,0.09926355083815493,0.0014204545454545455,0.0,1.0,0.0,0.0,0.0
2009-09-25,41.868142,-87.696269,0,39,0.26857870080295365,0.09926355083815493,0.0014204545454545455,0.0,1.0,0.0,0.0,0.0
2011-06-10,41.868142,-87.696269,0,23,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-10,41.868142,-87.696269,0,23,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-10,41.868142,-87.696269,0,23,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-17,41.868142,-87.696269,0,24,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-17,41.868142,-87.696269,0,24,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-24,41.868142,-87.696269,0,25,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-24,41.868142,-87.696269,0,25,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-30,41.868142,-87.696269,0,26,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-06-30,41.868142,-87.696269,0,26,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-11,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0007819831091648421,0.0,1.0,0.0,0.0,0.0
2011-07-11,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0007819831091648421,0.0,1.0,0.0,0.0,0.0
2011-07-15,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-15,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-15,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-07-25,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.0002924831822170225,0.0,1.0,0.0,0.0,0.0
2011-07-25,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.0002924831822170225,0.0,1.0,0.0,0.0,0.0
2011-07-25,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.0002924831822170225,0.0,1.0,0.0,0.0,0.0
2011-07-29,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.0002924831822170225,0.0,1.0,0.0,0.0,0.0
2011-07-29,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.0002924831822170225,0.0,1.0,0.0,0.0,0.0
2011-07-29,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.0002924831822170225,0.0,1.0,0.0,0.0,0.0
2011-08-05,41.868142,-87.696269,0,31,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-08-19,41.868142,-87.696269,0,33,0.26857870080295365,0.09926355083815493,0.013282732447817837,0.0,1.0,0.0,0.0,0.0
2011-08-19,41.868142,-87.696269,0,33,0.26857870080295365,0.09926355083815493,0.013282732447817837,0.0,1.0,0.0,0.0,0.0
2011-08-26,41.868142,-87.696269,0,34,0.26857870080295365,0.09926355083815493,0.012899896800825593,0.0,1.0,0.0,0.0,0.0
2011-09-01,41.868142,-87.696269,0,35,0.26857870080295365,0.09926355083815493,0.00766384778012685,0.0,1.0,0.0,0.0,0.0
2011-09-12,41.868142,-87.696269,0,37,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-09-12,41.868142,-87.696269,0,37,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2011-09-16,41.868142,-87.696269,0,37,0.26857870080295365,0.09926355083815493,0.0028089887640449437,0.0,1.0,0.0,0.0,0.0
2011-09-16,41.868142,-87.696269,0,37,0.26857870080295365,0.09926355083815493,0.0028089887640449437,0.0,1.0,0.0,0.0,0.0
2011-09-16,41.868142,-87.696269,0,37,0.26857870080295365,0.09926355083815493,0.0028089887640449437,0.0,1.0,0.0,0.0,0.0
2011-09-30,41.868142,-87.696269,0,39,0.26857870080295365,0.09926355083815493,0.007518796992481203,0.0,1.0,0.0,0.0,0.0
2013-06-07,41.868142,-87.696269,0,23,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2013-06-14,41.868142,-87.696269,0,24,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2013-06-21,41.868142,-87.696269,0,25,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2013-06-21,41.868142,-87.696269,0,25,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2013-06-27,41.868142,-87.696269,0,26,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2013-06-27,41.868142,-87.696269,0,26,0.26857870080295365,0.09926355083815493,0.0,0.0,1.0,0.0,0.0,0.0
2013-07-08,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0007819831091648421,0.0,1.0,0.0,0.0,0.0
2013-07-08,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0007819831091648421,0.0,1.0,0.0,0.0,0.0
2013-07-12,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0007819831091648421,0.0,1.0,0.0,0.0,0.0
2013-07-12,41.868142,-87.696269,0,28,0.26857870080295365,0.09926355083815493,0.0007819831091648421,0.0,1.0,0.0,0.0,0.0
2013-07-19,41.868142,-87.696269,0,29,0.26857870080295365,0.09926355083815493,0.002145922746781116,0.0,1.0,0.0,0.0,0.0
2013-07-19,41.868142,-87.696269,0,29,0.26857870080295365,0.09926355083815493,0.002145922746781116,0.0,1.0,0.0,0.0,0.0
2013-07-25,41.868142,-87.696269,0,30,0.26857870080295365,0.09926355083815493,0.0015839493136219642,0.0,1.0,0.0,0.0,0.0
2013-08-01,41.868142,-87.696269,0,31,0.26857870080295365,0.09926355083815493,0.001800720288115246,0.0,1.0,0.0,0.0,0.0
2013-08-08,41.868142,-87.696269,0,32,0.26857870080295365,0.09926355083815493,0.004833720030935808,0.0,1.0,0.0,0.0,0.0
2013-08-08,41.868142,-87.696269,0,32,0.26857870080295365,0.09926355083815493,0.004833720030935808,0.0,1.0,0.0,0.0,0.0
2013-08-15,41.868142,-87.696269,1,33,0.26857870080295365,0.09926355083815493,0.004125128910278446,0.0,1.0,0.0,0.0,0.0
2013-08-15,41.868142,-87.696269,1,33,0.26857870080295365,0.09926355083815493,0.004125128910278446,0.0,1.0,0.0,0.0,0.0
2013-08-22,41.868142,-87.696269,1,34,0.26857870080295365,0.09926355083815493,0.00845771144278607,0.0,1.0,0.0,0.0,0.0
2013-08-29,41.868142,-87.696269,0,35,0.26857870080295365,0.09926355083815493,0.00766384778012685,0.0,1.0,0.0,0.0,0.0
2013-08-29,41.868142,-87.696269,0,35,0.26857870080295365,0.09926355083815493,0.00766384778012685,0.0,1.0,0.0,0.0,0.0
2013-09-06,41.868142,-87.696269,0,36,0.26857870080295365,0.09926355083815493,0.006685017695635077,0.0,1.0,0.0,0.0,0.0
2013-09-06,41.868142,-87.696269,0,36,0.26857870080295365,0.09926355083815493,0.006685017695635077,0.0,1.0,0.0,0.0,0.0
2013-09-12,41.868142,-87.696269,0,37,0.26857870080295365,0.09926355083815493,0.006401463191586648,0.0,1.0,0.0,0.0,0.0
2013-09-12,41.868142,-87.696269,0,37,0.26857870080295365,0.09926355083815493,0.006401463191586648,0.0,1.0,0.0,0.0,0.0
2013-09-12,41.868142,-87.696269,0,37,0.26857870080295365,0.09926355083815493,0.006401463191586648,0.0,1.0,0.0,0.0,0.0
2013-09-19,41.868142,-87.696269,0,38,0.26857870080295365,0.09926355083815493,0.0024764735017335313,0.0,1.0,0.0,0.0,0.0
2013-09-26,41.868142,-87.696269,0,39,0.26857870080295365,0.09926355083815493,0.0017271157167530224,0.0,1.0,0.0,0.0,0.0
2007-06-26,41.846283,-87.656913,0,26,0.31359333165423264,0.11258586793198491,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-02,41.846283,-87.656913,0,27,0.31359333165423264,0.11258586793198491,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-18,41.846283,-87.656913,0,29,0.31359333165423264,0.11258586793198491,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-27,41.846283,-87.656913,0,30,0.31359333165423264,0.11258586793198491,0.002696629213483146,0.0,1.0,0.0,0.0,0.0
2007-08-15,41.846283,-87.656913,0,33,0.31359333165423264,0.11258586793198491,0.004125128910278446,0.0,1.0,0.0,0.0,0.0
2007-08-15,41.846283,-87.656913,0,33,0.31359333165423264,0.11258586793198491,0.004125128910278446,0.0,1.0,0.0,0.0,0.0
2007-08-21,41.846283,-87.656913,0,34,0.31359333165423264,0.11258586793198491,0.00845771144278607,0.0,1.0,0.0,0.0,0.0
2007-08-24,41.846283,-87.656913,0,34,0.31359333165423264,0.11258586793198491,0.012899896800825593,0.0,1.0,0.0,0.0,0.0
2007-09-04,41.846283,-87.656913,0,36,0.31359333165423264,0.11258586793198491,0.006685017695635077,0.0,1.0,0.0,0.0,0.0
2007-09-12,41.846283,-87.656913,0,37,0.31359333165423264,0.11258586793198491,0.0,0.0,1.0,0.0,0.0,0.0
2007-09-18,41.846283,-87.656913,0,38,0.31359333165423264,0.11258586793198491,0.0024764735017335313,0.0,1.0,0.0,0.0,0.0
2007-09-24,41.846283,-87.656913,0,39,0.31359333165423264,0.11258586793198491,0.0014204545454545455,0.0,1.0,0.0,0.0,0.0
2007-09-24,41.846283,-87.656913,0,39,0.31359333165423264,0.11258586793198491,0.0014204545454545455,0.0,1.0,0.0,0.0,0.0
2007-10-04,41.846283,-87.656913,0,40,0.31359333165423264,0.11258586793198491,0.0029411764705882353,0.0,1.0,0.0,0.0,0.0
2007-10-04,41.846283,-87.656913,0,40,0.31359333165423264,0.11258586793198491,0.0029411764705882353,0.0,1.0,0.0,0.0,0.0
2007-06-26,41.721474,-87.648064,0,26,0.39497467864661817,0.12233681691133733,0.0,0.0,0.0,0.0,1.0,0.0
2007-06-29,41.721474,-87.648064,0,26,0.39497467864661817,0.12233681691133733,0.00020863759649488838,0.0,0.0,0.0,1.0,0.0
2007-06-29,41.721474,-87.648064,0,26,0.39497467864661817,0.12233681691133733,0.00020863759649488838,0.0,0.0,0.0,1.0,0.0
2007-07-02,41.721474,-87.648064,0,27,0.39497467864661817,0.12233681691133733,0.0,0.0,0.0,0.0,1.0,0.0
2007-07-11,41.721474,-87.648064,0,28,0.39497467864661817,0.12233681691133733,0.000271333604666938,0.0,0.0,0.0,1.0,0.0
2007-08-01,41.721474,-87.648064,0,31,0.39497467864661817,0.12233681691133733,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-01,41.721474,-87.648064,0,31,0.39497467864661817,0.12233681691133733,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-01,41.721474,-87.648064,0,31,0.39497467864661817,0.12233681691133733,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-02,41.721474,-87.648064,0,31,0.39497467864661817,0.12233681691133733,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-02,41.721474,-87.648064,0,31,0.39497467864661817,0.12233681691133733,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-07,41.721474,-87.648064,0,32,0.39497467864661817,0.12233681691133733,0.007453416149068323,0.0,0.0,0.0,1.0,0.0
2007-08-07,41.721474,-87.648064,0,32,0.39497467864661817,0.12233681691133733,0.007453416149068323,0.0,0.0,0.0,1.0,0.0
2007-08-15,41.721474,-87.648064,0,33,0.39497467864661817,0.12233681691133733,0.004125128910278446,0.0,0.0,0.0,1.0,0.0
2007-08-15,41.721474,-87.648064,0,33,0.39497467864661817,0.12233681691133733,0.004125128910278446,0.0,0.0,0.0,1.0,0.0
2007-08-21,41.721474,-87.648064,0,34,0.39497467864661817,0.12233681691133733,0.00845771144278607,0.0,0.0,0.0,1.0,0.0
2007-08-21,41.721474,-87.648064,0,34,0.39497467864661817,0.12233681691133733,0.00845771144278607,0.0,0.0,0.0,1.0,0.0
2007-08-24,41.721474,-87.648064,0,34,0.39497467864661817,0.12233681691133733,0.012899896800825593,0.0,0.0,0.0,1.0,0.0
2007-08-24,41.721474,-87.648064,0,34,0.39497467864661817,0.12233681691133733,0.012899896800825593,0.0,0.0,0.0,1.0,0.0
2007-09-05,41.721474,-87.648064,0,36,0.39497467864661817,0.12233681691133733,0.006265664160401002,0.0,0.0,0.0,1.0,0.0
2007-09-05,41.721474,-87.648064,1,36,0.39497467864661817,0.12233681691133733,0.006265664160401002,0.0,0.0,0.0,1.0,0.0
2007-09-12,41.721474,-87.648064,0,37,0.39497467864661817,0.12233681691133733,0.0,0.0,0.0,0.0,1.0,0.0
2007-09-12,41.721474,-87.648064,0,37,0.39497467864661817,0.12233681691133733,0.0,0.0,0.0,0.0,1.0,0.0
2007-09-19,41.721474,-87.648064,0,38,0.39497467864661817,0.12233681691133733,0.0024764735017335313,0.0,0.0,0.0,1.0,0.0
2007-09-19,41.721474,-87.648064,0,38,0.39497467864661817,0.12233681691133733,0.0024764735017335313,0.0,0.0,0.0,1.0,0.0
2007-09-24,41.721474,-87.648064,0,39,0.39497467864661817,0.12233681691133733,0.0014204545454545455,0.0,0.0,0.0,1.0,0.0
2007-09-24,41.721474,-87.648064,0,39,0.39497467864661817,0.12233681691133733,0.0014204545454545455,0.0,0.0,0.0,1.0,0.0
2007-09-24,41.721474,-87.648064,0,39,0.39497467864661817,0.12233681691133733,0.0014204545454545455,0.0,0.0,0.0,1.0,0.0
2007-10-04,41.721474,-87.648064,0,40,0.39497467864661817,0.12233681691133733,0.0029411764705882353,0.0,0.0,0.0,1.0,0.0
2007-10-04,41.721474,-87.648064,0,40,0.39497467864661817,0.12233681691133733,0.0029411764705882353,0.0,0.0,0.0,1.0,0.0
2007-06-26,41.869107,-87.696293,0,26,0.26810306096351094,0.10005020388784577,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-02,41.869107,-87.696293,0,27,0.26810306096351094,0.10005020388784577,0.0,0.0,1.0,0.0,0.0,0.0
2007-07-11,41.869107,-87.696293,0,28,0.26810306096351094,0.10005020388784577,0.000271333604666938,0.0,1.0,0.0,0.0,0.0
2007-07-11,41.869107,-87.696293,0,28,0.26810306096351094,0.10005020388784577,0.000271333604666938,0.0,1.0,0.0,0.0,0.0
2007-08-01,41.869107,-87.696293,0,31,0.26810306096351094,0.10005020388784577,0.001800720288115246,0.0,1.0,0.0,0.0,0.0
2007-08-01,41.869107,-87.696293,0,31,0.26810306096351094,0.10005020388784577,0.001800720288115246,0.0,1.0,0.0,0.0,0.0
2007-08-02,41.869107,-87.696293,0,31,0.26810306096351094,0.10005020388784577,0.001800720288115246,0.0,1.0,0.0,0.0,0.0
2007-08-02,41.869107,-87.696293,0,31,0.26810306096351094,0.10005020388784577,0.001800720288115246,0.0,1.0,0.0,0.0,0.0
2007-08-02,41.869107,-87.696293,0,31,0.26810306096351094,0.10005020388784577,0.001800720288115246,0.0,1.0,0.0,0.0,0.0
2007-08-07,41.869107,-87.696293,0,32,0.26810306096351094,0.10005020388784577,0.007453416149068323,0.0,1.0,0.0,0.0,0.0
2007-08-15,41.869107,-87.696293,0,33,0.26810306096351094,0.10005020388784577,0.004125128910278446,0.0,1.0,0.0,0.0,0.0
2007-08-15,41.869107,-87.696293,0,33,0.26810306096351094,0.10005020388784577,0.004125128910278446,0.0,1.0,0.0,0.0,0.0
2007-08-15,41.869107,-87.696293,0,33,0.26810306096351094,0.10005020388784577,0.004125128910278446,0.0,1.0,0.0,0.0,0.0
2007-08-21,41.869107,-87.696293,0,34,0.26810306096351094,0.10005020388784577,0.00845771144278607,0.0,1.0,0.0,0.0,0.0
2007-08-21,41.869107,-87.696293,0,34,0.26810306096351094,0.10005020388784577,0.00845771144278607,0.0,1.0,0.0,0.0,0.0
2007-08-24,41.869107,-87.696293,0,34,0.26810306096351094,0.10005020388784577,0.012899896800825593,0.0,1.0,0.0,0.0,0.0
2007-08-24,41.869107,-87.696293,0,34,0.26810306096351094,0.10005020388784577,0.012899896800825593,0.0,1.0,0.0,0.0,0.0
2007-09-05,41.869107,-87.696293,0,36,0.26810306096351094,0.10005020388784577,0.006265664160401002,0.0,1.0,0.0,0.0,0.0
2007-09-05,41.869107,-87.696293,0,36,0.26810306096351094,0.10005020388784577,0.006265664160401002,0.0,1.0,0.0,0.0,0.0
2007-09-12,41.869107,-87.696293,0,37,0.26810306096351094,0.10005020388784577,0.0,0.0,1.0,0.0,0.0,0.0
2007-09-19,41.869107,-87.696293,0,38,0.26810306096351094,0.10005020388784577,0.0024764735017335313,0.0,1.0,0.0,0.0,0.0
2007-09-24,41.869107,-87.696293,0,39,0.26810306096351094,0.10005020388784577,0.0014204545454545455,0.0,1.0,0.0,0.0,0.0
2007-09-24,41.869107,-87.696293,0,39,0.26810306096351094,0.10005020388784577,0.0014204545454545455,0.0,1.0,0.0,0.0,0.0
2007-10-04,41.869107,-87.696293,0,40,0.26810306096351094,0.10005020388784577,0.0029411764705882353,0.0,1.0,0.0,0.0,0.0
2007-10-04,41.869107,-87.696293,0,40,0.26810306096351094,0.10005020388784577,0.0029411764705882353,0.0,1.0,0.0,0.0,0.0
2007-06-26,41.719059,-87.675088,0,26,0.3777062816859155,0.10196348966663954,0.0,0.0,0.0,0.0,1.0,0.0
2007-06-26,41.719059,-87.675088,0,26,0.3777062816859155,0.10196348966663954,0.0,0.0,0.0,0.0,1.0,0.0
2007-07-02,41.719059,-87.675088,0,27,0.3777062816859155,0.10196348966663954,0.0,0.0,0.0,0.0,1.0,0.0
2007-07-02,41.719059,-87.675088,0,27,0.3777062816859155,0.10196348966663954,0.0,0.0,0.0,0.0,1.0,0.0
2007-07-11,41.719059,-87.675088,0,28,0.3777062816859155,0.10196348966663954,0.000271333604666938,0.0,0.0,0.0,1.0,0.0
2007-07-11,41.719059,-87.675088,0,28,0.3777062816859155,0.10196348966663954,0.000271333604666938,0.0,0.0,0.0,1.0,0.0
2007-08-01,41.719059,-87.675088,0,31,0.3777062816859155,0.10196348966663954,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-01,41.719059,-87.675088,0,31,0.3777062816859155,0.10196348966663954,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-01,41.719059,-87.675088,0,31,0.3777062816859155,0.10196348966663954,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-02,41.719059,-87.675088,0,31,0.3777062816859155,0.10196348966663954,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-02,41.719059,-87.675088,0,31,0.3777062816859155,0.10196348966663954,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-02,41.719059,-87.675088,0,31,0.3777062816859155,0.10196348966663954,0.001800720288115246,0.0,0.0,0.0,1.0,0.0
2007-08-07,41.719059,-87.675088,0,32,0.3777062816859155,0.10196348966663954,0.007453416149068323,0.0,0.0,0.0,1.0,0.0
2007-08-07,41.719059,-87.675088,0,32,0.3777062816859155,0.10196348966663954,0.007453416149068323,0.0,0.0,0.0,1.0,0.0
2007-08-15,41.719059,-87.675088,0,33,0.3777062816859155,0.10196348966663954,0.004125128910278446,0.0,0.0,0.0,1.0,0.0
2007-08-15,41.719059,-87.675088,0,33,0.3777062816859155,0.10196348966663954,0.004125128910278446,0.0,0.0,0.0,1.0,0.0
2007-08-22,41.719059,-87.675088,0,34,0.3777062816859155,0.10196348966663954,0.00845771144278607,0.0,0.0,0.0,1.0,0.0
2007-08-22,41.719059,-87.675088,0,34,0.3777062816859155,0.10196348966663954,0.00845771144278607,0.0,0.0,0.0,1.0,0.0
2007-08-24,41.719059,-87.675088,0,34,0.3777062816859155,0.10196348966663954,0.012899896800825593,0.0,0.0,0.0,1.0,0.0
2007-09-05,41.719059,-87.675088,0,36,0.3777062816859155,0.10196348966663954,0.006265664160401002,0.0,0.0,0.0,1.0,0.0
2007-09-19,41.719059,-87.675088,0,38,0.3777062816859155,0.10196348966663954,0.0024764735017335313,0.0,0.0,0.0,1.0,0.0
2007-10-04,41.719059,-87.675088,0,40,0.3777062816859155,0.10196348966663954,0.0029411764705882353,0.0,0.0,0.0,1.0,0.0
2007-10-04,41.719059,-87.675088,0,40,0.3777062816859155,0.10196348966663954,0.0029411764705882353,0.0,0.0,0.0,1.0,0.0
